pers_id,periodo,score
61805475919,2019-12-01,692
61808402061,2019-12-01,591
61811260866,2019-12-01,667
61813548767,2019-12-01,910
61815657042,2019-12-01,730
61836104700,2019-12-01,898
61844698535,2019-12-01,806
61849481099,2019-12-01,870
61857018460,2019-12-01,916
61859214565,2019-12-01,656
61872199920,2019-12-01,717
61878219861,2019-12-01,937
61880378974,2019-12-01,698
61880991813,2019-12-01,856
61881729155,2019-12-01,597
61913072820,2019-12-01,782
61942366442,2019-12-01,606
61969042901,2019-12-01,928
62085986279,2019-12-01,928
62096544263,2019-12-01,934
62109548303,2019-12-01,835
62110959423,2019-12-01,486
62123354327,2019-12-01,671
62152748102,2019-12-01,597
62156517013,2019-12-01,913
62160337741,2019-12-01,520
62170249210,2019-12-01,611
62179461773,2019-12-01,568
62183384187,2019-12-01,569
62189263259,2019-12-01,581
62313612959,2019-12-01,931
62333288223,2019-12-01,937
62390902663,2019-12-01,840
62399029839,2019-12-01,723
62403224716,2019-12-01,832
62413229057,2019-12-01,919
62449307212,2019-12-01,576
62468889132,2019-12-01,743
62484350191,2019-12-01,940
62496489726,2019-12-01,662
62559327370,2019-12-01,822
62561389598,2019-12-01,644
62561693422,2019-12-01,683
62602093811,2019-12-01,787
62603265788,2019-12-01,898
62607443145,2019-12-01,931
62643564662,2019-12-01,696
62643960983,2019-12-01,804
62656652030,2019-12-01,843
62658530263,2019-12-01,518
62677295919,2019-12-01,910
62681143707,2019-12-01,940
62693642374,2019-12-01,311
62713151487,2019-12-01,538
62724046849,2019-12-01,730
62727136543,2019-12-01,768
62774347204,2019-12-01,581
62938272463,2019-12-01,777
62938691292,2019-12-01,779
62942846497,2019-12-01,928
62952038139,2019-12-01,656
62957149693,2019-12-01,686
62961595024,2019-12-01,308
62980275183,2019-12-01,887
62988255896,2019-12-01,439
63002343279,2019-12-01,455
63012157025,2019-12-01,581
63050961462,2019-12-01,946
63084027937,2019-12-01,599
63096243656,2019-12-01,1
63181306905,2019-12-01,919
63185595055,2019-12-01,464
63218223103,2019-12-01,796
63224478888,2019-12-01,653
63225860149,2019-12-01,549
63258887033,2019-12-01,660
63312136973,2019-12-01,861
63317623833,2019-12-01,523
63320715240,2019-12-01,777
63327223825,2019-12-01,835
63341328920,2019-12-01,910
63348685688,2019-12-01,625
63363196067,2019-12-01,922
63372403402,2019-12-01,725
63413330186,2019-12-01,455
63467748005,2019-12-01,889
63540053825,2019-12-01,683
63625663753,2019-12-01,922
63649711197,2019-12-01,562
63684049038,2019-12-01,749
63730761593,2019-12-01,934
63731179643,2019-12-01,756
63736241142,2019-12-01,529
63745313058,2019-12-01,658
63753272320,2019-12-01,1
63767194295,2019-12-01,635
63770995898,2019-12-01,898
63778831363,2019-12-01,761
63781285863,2019-12-01,550
63784431250,2019-12-01,545
63789246896,2019-12-01,949
63810287956,2019-12-01,940
63821230863,2019-12-01,955
63849772031,2019-12-01,646
63850754805,2019-12-01,925
63875281747,2019-12-01,608
63887590715,2019-12-01,752
63892391246,2019-12-01,597
63895239519,2019-12-01,611
63919927235,2019-12-01,756
63927825028,2019-12-01,625
63938939023,2019-12-01,9
63974537108,2019-12-01,772
63982342842,2019-12-01,789
63998808005,2019-12-01,958
64014486586,2019-12-01,931
64037143015,2019-12-01,651
64085579638,2019-12-01,949
64098744526,2019-12-01,937
64157614516,2019-12-01,952
64165541263,2019-12-01,583
64166010915,2019-12-01,765
64189286340,2019-12-01,958
64208770781,2019-12-01,943
64220417070,2019-12-01,646
64238018531,2019-12-01,1
64242919531,2019-12-01,647
64278422234,2019-12-01,934
64327076859,2019-12-01,448
64334229820,2019-12-01,943
64369920848,2019-12-01,892
64381858377,2019-12-01,681
64443096266,2019-12-01,765
64471437719,2019-12-01,946
64492412860,2019-12-01,946
64499167904,2019-12-01,895
64504167817,2019-12-01,732
64504360247,2019-12-01,581
64506563378,2019-12-01,892
64540930817,2019-12-01,677
64560564528,2019-12-01,937
64570631784,2019-12-01,577
64574458540,2019-12-01,895
64600860805,2019-12-01,835
64619839628,2019-12-01,864
64628885564,2019-12-01,647
64650043042,2019-12-01,476
64651989444,2019-12-01,835
64657603073,2019-12-01,1
64674408377,2019-12-01,686
64695395248,2019-12-01,837
64722951281,2019-12-01,804
64746092993,2019-12-01,952
64759417299,2019-12-01,696
64804593068,2019-12-01,461
64817634273,2019-12-01,271
64826913114,2019-12-01,881
64831324047,2019-12-01,448
64833617415,2019-12-01,867
64835368836,2019-12-01,922
64896742774,2019-12-01,804
64908034406,2019-12-01,740
64928026202,2019-12-01,910
64942935813,2019-12-01,904
65006096116,2019-12-01,934
65012501993,2019-12-01,772
65069430049,2019-12-01,787
65082970166,2019-12-01,639
65113418791,2019-12-01,564
65118180340,2019-12-01,162
65134157487,2019-12-01,606
65140984061,2019-12-01,495
65166627807,2019-12-01,952
65183230362,2019-12-01,696
65187641156,2019-12-01,913
65207686342,2019-12-01,801
65276083795,2019-12-01,949
65402660488,2019-12-01,692
65434718384,2019-12-01,627
65452675917,2019-12-01,605
65486165367,2019-12-01,606
65548984076,2019-12-01,730
65560441232,2019-12-01,867
65564627145,2019-12-01,715
65584531056,2019-12-01,837
65607128413,2019-12-01,560
65617923772,2019-12-01,496
65623839506,2019-12-01,635
65634184731,2019-12-01,596
65671491083,2019-12-01,463
65699906451,2019-12-01,555
65716820256,2019-12-01,872
65722589962,2019-12-01,910
65732603871,2019-12-01,943
65740593534,2019-12-01,740
65747881480,2019-12-01,856
65759673650,2019-12-01,949
65762655551,2019-12-01,952
65763100354,2019-12-01,784
65778249357,2019-12-01,765
65830032010,2019-12-01,898
65865260562,2019-12-01,922
65885862627,2019-12-01,464
65927861479,2019-12-01,768
65963690888,2019-12-01,745
66003869384,2019-12-01,594
66011019913,2019-12-01,532
66038417045,2019-12-01,637
66079670505,2019-12-01,667
66138402373,2019-12-01,660
66177305018,2019-12-01,952
66178372332,2019-12-01,482
66188357736,2019-12-01,875
66189980982,2019-12-01,898
66208718841,2019-12-01,734
66211320729,2019-12-01,937
66246564269,2019-12-01,1
66252715252,2019-12-01,772
66303864731,2019-12-01,931
66382303775,2019-12-01,829
66384134431,2019-12-01,387
66397599113,2019-12-01,870
66472966974,2019-12-01,736
66478265530,2019-12-01,782
66484708420,2019-12-01,554
66484983641,2019-12-01,901
66504173538,2019-12-01,752
66512449098,2019-12-01,752
66513725263,2019-12-01,639
66548986909,2019-12-01,895
66554199306,2019-12-01,627
66562630862,2019-12-01,919
66564160405,2019-12-01,961
66585983405,2019-12-01,490
66604166499,2019-12-01,752
66645931989,2019-12-01,949
66647619139,2019-12-01,673
66656751349,2019-12-01,541
66669653486,2019-12-01,749
66682665575,2019-12-01,934
66699839284,2019-12-01,667
66752229582,2019-12-01,881
66787363850,2019-12-01,684
66796308741,2019-12-01,856
66814402998,2019-12-01,949
66834754410,2019-12-01,456
66841036367,2019-12-01,756
66841456801,2019-12-01,913
66874710826,2019-12-01,508
66875330381,2019-12-01,895
66907826845,2019-12-01,816
66913636115,2019-12-01,727
66937931299,2019-12-01,804
66944895278,2019-12-01,752
66975131574,2019-12-01,270
66975392515,2019-12-01,418
67034594513,2019-12-01,541
67048689813,2019-12-01,919
67049235112,2019-12-01,859
67055512401,2019-12-01,934
67106533485,2019-12-01,919
67110114051,2019-12-01,840
67112847204,2019-12-01,531
67132412700,2019-12-01,1
67149172111,2019-12-01,779
67183455563,2019-12-01,761
67194190879,2019-12-01,928
67223606162,2019-12-01,653
67336780338,2019-12-01,559
67342063319,2019-12-01,1
67344638864,2019-12-01,441
67356155805,2019-12-01,614
67376860808,2019-12-01,758
67379639067,2019-12-01,552
67388403633,2019-12-01,814
67388523293,2019-12-01,507
67391472463,2019-12-01,655
67410024353,2019-12-01,562
67419608987,2019-12-01,835
67425664714,2019-12-01,608
67434056273,2019-12-01,801
67461144966,2019-12-01,845
67483060082,2019-12-01,799
67488562855,2019-12-01,564
67515545931,2019-12-01,816
67535914836,2019-12-01,627
67566531861,2019-12-01,730
67572906104,2019-12-01,782
67667196197,2019-12-01,904
67684112442,2019-12-01,922
67684947543,2019-12-01,627
67714628695,2019-12-01,768
67724257348,2019-12-01,772
67734134611,2019-12-01,449
67757087444,2019-12-01,686
67765003305,2019-12-01,949
67805034444,2019-12-01,835
67847398531,2019-12-01,925
67851884056,2019-12-01,679
67853557733,2019-12-01,814
67888332326,2019-12-01,1
67901745979,2019-12-01,943
67942950714,2019-12-01,940
67977529470,2019-12-01,943
68000431940,2019-12-01,937
68017584646,2019-12-01,878
68025043626,2019-12-01,958
68031908453,2019-12-01,482
68036569484,2019-12-01,811
68050779161,2019-12-01,1
68068889223,2019-12-01,736
68071106438,2019-12-01,619
68082104331,2019-12-01,552
68087888515,2019-12-01,647
68098322292,2019-12-01,943
68099443474,2019-12-01,853
68108145856,2019-12-01,513
68108880230,2019-12-01,564
68157373529,2019-12-01,889
68220796793,2019-12-01,1
68246862405,2019-12-01,794
68271427887,2019-12-01,916
68294633921,2019-12-01,777
68299503834,2019-12-01,859
68399205500,2019-12-01,919
68430952651,2019-12-01,704
68455526566,2019-12-01,835
68458941172,2019-12-01,901
68513378607,2019-12-01,758
68520749084,2019-12-01,895
68523238351,2019-12-01,787
68531679480,2019-12-01,872
68555285506,2019-12-01,789
68576650394,2019-12-01,801
68612312278,2019-12-01,934
68644131409,2019-12-01,675
68647517589,2019-12-01,457
68667295023,2019-12-01,864
68680374241,2019-12-01,796
68782909096,2019-12-01,806
68860855617,2019-12-01,940
68917323555,2019-12-01,696
68920786226,2019-12-01,547
68928599912,2019-12-01,955
68999234758,2019-12-01,565
69065614646,2019-12-01,700
69088685890,2019-12-01,182
69096312659,2019-12-01,1
69108968622,2019-12-01,1
69117377883,2019-12-01,1
69117746165,2019-12-01,306
69125794130,2019-12-01,943
69129001002,2019-12-01,419
69135417888,2019-12-01,752
69145402487,2019-12-01,787
69191690999,2019-12-01,719
69240740265,2019-12-01,1
69244015212,2019-12-01,704
69246220704,2019-12-01,940
69259182420,2019-12-01,565
69300779407,2019-12-01,881
69303628793,2019-12-01,752
69317117288,2019-12-01,594
69327232143,2019-12-01,639
69339576639,2019-12-01,937
69339818586,2019-12-01,913
69375675854,2019-12-01,702
69396662916,2019-12-01,579
69408193678,2019-12-01,684
69425733308,2019-12-01,928
69429987415,2019-12-01,889
69440367331,2019-12-01,928
69448137003,2019-12-01,679
69462196949,2019-12-01,937
69484680771,2019-12-01,441
69487101330,2019-12-01,1
69497107229,2019-12-01,441
69501977081,2019-12-01,651
69539268136,2019-12-01,837
69548395222,2019-12-01,557
69578804929,2019-12-01,700
69643932113,2019-12-01,740
69661214367,2019-12-01,696
69688256370,2019-12-01,686
69717935887,2019-12-01,552
69788352940,2019-12-01,1
69800646845,2019-12-01,653
69844263644,2019-12-01,940
69885389379,2019-12-01,588
69898429849,2019-12-01,784
69912838954,2019-12-01,454
69930351660,2019-12-01,581
69931383663,2019-12-01,1
69943902261,2019-12-01,949
69968448768,2019-12-01,447
69988598576,2019-12-01,961
69994777257,2019-12-01,12
70008506678,2019-12-01,958
70035360693,2019-12-01,597
70046093069,2019-12-01,758
70098902505,2019-12-01,843
70139680480,2019-12-01,619
70153533267,2019-12-01,611
70174213140,2019-12-01,801
70177310597,2019-12-01,940
70178310185,2019-12-01,934
70182297647,2019-12-01,664
70187531439,2019-12-01,740
70226348462,2019-12-01,819
70266017991,2019-12-01,686
70308959037,2019-12-01,698
70330144927,2019-12-01,928
70342523209,2019-12-01,692
70355971903,2019-12-01,568
70367046251,2019-12-01,616
70377168048,2019-12-01,530
70377702844,2019-12-01,777
70403545049,2019-12-01,946
70470976696,2019-12-01,782
70473812125,2019-12-01,677
70533966753,2019-12-01,875
70538539281,2019-12-01,202
70543584239,2019-12-01,845
70545405347,2019-12-01,931
70555319421,2019-12-01,747
70659532427,2019-12-01,730
70660049773,2019-12-01,570
70675050399,2019-12-01,907
70685232835,2019-12-01,889
70692809499,2019-12-01,508
70707812908,2019-12-01,856
70734373700,2019-12-01,856
70739249118,2019-12-01,814
70739306573,2019-12-01,452
70850097247,2019-12-01,681
70905086777,2019-12-01,566
70948149347,2019-12-01,1
71040626778,2019-12-01,937
71071693571,2019-12-01,822
71086475307,2019-12-01,931
71115258357,2019-12-01,934
71126150234,2019-12-01,629
71189940807,2019-12-01,875
71220719368,2019-12-01,837
71231984533,2019-12-01,910
71232048804,2019-12-01,620
71246872562,2019-12-01,359
71248592908,2019-12-01,922
71296299845,2019-12-01,56
71299010375,2019-12-01,496
71301401257,2019-12-01,943
71308096388,2019-12-01,690
71353157726,2019-12-01,887
71451578803,2019-12-01,579
71515032555,2019-12-01,881
71521181082,2019-12-01,669
71578826678,2019-12-01,952
71592766707,2019-12-01,1
71619891437,2019-12-01,837
71638513889,2019-12-01,872
71663843977,2019-12-01,547
71743350597,2019-12-01,754
71802411613,2019-12-01,524
71805042833,2019-12-01,955
71860252393,2019-12-01,919
71863740451,2019-12-01,745
71872429267,2019-12-01,952
71893783806,2019-12-01,738
71906556521,2019-12-01,919
71919974322,2019-12-01,892
71955468619,2019-12-01,801
71957726383,2019-12-01,446
71969856413,2019-12-01,550
72135011880,2019-12-01,1
72158528348,2019-12-01,916
72160566073,2019-12-01,809
72167863703,2019-12-01,881
72174664249,2019-12-01,829
72198300764,2019-12-01,677
72215352441,2019-12-01,683
72301380614,2019-12-01,949
72315666911,2019-12-01,907
72320868512,2019-12-01,391
72322774340,2019-12-01,614
72332867703,2019-12-01,892
72335022404,2019-12-01,1
72341028810,2019-12-01,600
72374941013,2019-12-01,835
72380448375,2019-12-01,853
72442436152,2019-12-01,603
72503685739,2019-12-01,428
72565249994,2019-12-01,630
72587213504,2019-12-01,756
72592843208,2019-12-01,591
72595613721,2019-12-01,949
72605325823,2019-12-01,901
72608365369,2019-12-01,898
72630696680,2019-12-01,555
72689108334,2019-12-01,351
72740853766,2019-12-01,706
72769800364,2019-12-01,583
72778321268,2019-12-01,606
72800156843,2019-12-01,496
72835764267,2019-12-01,459
72837701840,2019-12-01,732
72843549297,2019-12-01,928
72853354637,2019-12-01,946
72898310193,2019-12-01,591
72919531054,2019-12-01,470
72919796833,2019-12-01,677
72968842412,2019-12-01,895
73004105277,2019-12-01,895
73012433230,2019-12-01,827
73044173951,2019-12-01,723
73045770505,2019-12-01,913
73056190719,2019-12-01,736
73057501615,2019-12-01,692
73129676665,2019-12-01,794
73145097588,2019-12-01,740
73155078515,2019-12-01,898
73155209256,2019-12-01,546
73227240047,2019-12-01,7
73250972178,2019-12-01,323
73253810596,2019-12-01,719
73261083169,2019-12-01,904
73282490471,2019-12-01,550
73309780738,2019-12-01,546
73319315241,2019-12-01,429
73321074916,2019-12-01,490
73339671995,2019-12-01,692
73362283365,2019-12-01,692
73398691110,2019-12-01,64
73408519124,2019-12-01,583
73415707423,2019-12-01,634
73430393566,2019-12-01,827
73447446212,2019-12-01,535
73453157254,2019-12-01,690
73472985191,2019-12-01,559
73483734171,2019-12-01,832
73493435484,2019-12-01,673
73533998640,2019-12-01,600
73571984428,2019-12-01,565
73584966247,2019-12-01,925
73621758397,2019-12-01,56
73642932633,2019-12-01,667
73679087707,2019-12-01,686
73679432890,2019-12-01,816
73718327971,2019-12-01,907
73763187952,2019-12-01,547
73790054443,2019-12-01,895
73814194344,2019-12-01,684
73814724124,2019-12-01,669
73835957095,2019-12-01,723
73861260912,2019-12-01,557
73888756464,2019-12-01,441
73994663281,2019-12-01,547
74038919017,2019-12-01,784
74077994394,2019-12-01,955
74082972281,2019-12-01,457
74083663838,2019-12-01,832
74098339135,2019-12-01,919
74106917509,2019-12-01,940
74147848253,2019-12-01,675
74170928452,2019-12-01,770
74176120633,2019-12-01,559
74179789993,2019-12-01,576
74204977381,2019-12-01,913
74206833165,2019-12-01,700
74234833928,2019-12-01,711
74237876885,2019-12-01,734
74240966166,2019-12-01,949
74242195501,2019-12-01,688
74244430678,2019-12-01,642
74247943974,2019-12-01,622
74263423055,2019-12-01,677
74264282296,2019-12-01,677
74267064689,2019-12-01,1
74281171340,2019-12-01,671
74301876958,2019-12-01,669
74307954708,2019-12-01,832
74312645457,2019-12-01,568
74335890631,2019-12-01,892
74341837347,2019-12-01,878
74369868440,2019-12-01,554
74382152303,2019-12-01,495
74385266648,2019-12-01,946
74389858472,2019-12-01,740
74415212756,2019-12-01,867
74420430109,2019-12-01,667
74426033532,2019-12-01,796
74518941132,2019-12-01,789
74538159860,2019-12-01,916
74540089237,2019-12-01,827
74552902222,2019-12-01,629
74644506533,2019-12-01,916
74646453030,2019-12-01,756
74668550707,2019-12-01,649
74704685649,2019-12-01,666
74724721528,2019-12-01,504
74727660454,2019-12-01,581
74741216441,2019-12-01,952
74764933728,2019-12-01,931
74773569250,2019-12-01,606
74813264291,2019-12-01,895
74815234593,2019-12-01,559
74819027645,2019-12-01,9
74824314109,2019-12-01,804
74829425867,2019-12-01,837
74830332448,2019-12-01,692
74863666318,2019-12-01,732
74865872275,2019-12-01,647
74874911277,2019-12-01,454
74880416129,2019-12-01,889
74894146542,2019-12-01,809
74899159025,2019-12-01,1
74915420504,2019-12-01,952
74920661301,2019-12-01,955
74930353185,2019-12-01,961
74930504844,2019-12-01,637
74933616340,2019-12-01,910
74938736502,2019-12-01,656
74943174417,2019-12-01,594
74945800701,2019-12-01,616
74963126220,2019-12-01,782
74985812398,2019-12-01,768
74998609445,2019-12-01,119
74999533207,2019-12-01,557
75004767810,2019-12-01,768
75028782761,2019-12-01,374
75056497653,2019-12-01,635
75092886322,2019-12-01,889
75147742872,2019-12-01,464
75181869908,2019-12-01,782
75187344165,2019-12-01,569
75196509525,2019-12-01,794
75197616839,2019-12-01,809
75200975076,2019-12-01,904
75246380897,2019-12-01,677
75250852227,2019-12-01,509
75285562338,2019-12-01,504
75323673394,2019-12-01,952
75384748354,2019-12-01,749
75413285756,2019-12-01,1
75422984355,2019-12-01,560
75435281587,2019-12-01,789
75463429414,2019-12-01,892
75485157221,2019-12-01,550
75492552114,2019-12-01,749
75559637964,2019-12-01,635
75641131083,2019-12-01,478
75643250391,2019-12-01,895
75644742674,2019-12-01,671
75670986037,2019-12-01,666
75684563213,2019-12-01,660
75691903989,2019-12-01,792
75692136692,2019-12-01,564
75847621272,2019-12-01,946
75896947595,2019-12-01,887
75927589512,2019-12-01,789
75936351947,2019-12-01,485
75954056534,2019-12-01,740
75956228393,2019-12-01,758
76009899953,2019-12-01,827
76040895029,2019-12-01,5
76068242118,2019-12-01,429
76111499474,2019-12-01,639
76134424837,2019-12-01,541
76151114557,2019-12-01,878
76154809022,2019-12-01,715
76163471311,2019-12-01,799
76178610820,2019-12-01,501
76188172076,2019-12-01,949
76193201569,2019-12-01,251
76214261960,2019-12-01,495
76226060099,2019-12-01,700
76232379782,2019-12-01,673
76237196703,2019-12-01,602
76237773222,2019-12-01,555
76249046674,2019-12-01,552
76253197977,2019-12-01,428
76270950555,2019-12-01,946
76273129465,2019-12-01,916
76275631784,2019-12-01,775
76309933921,2019-12-01,730
76321034811,2019-12-01,617
76327550757,2019-12-01,779
76327663861,2019-12-01,616
76329865273,2019-12-01,889
76331892299,2019-12-01,569
76349129492,2019-12-01,527
76361550780,2019-12-01,925
76377480523,2019-12-01,529
76377685105,2019-12-01,624
76377974246,2019-12-01,441
76383665878,2019-12-01,775
76398015668,2019-12-01,943
76429532910,2019-12-01,779
76440262960,2019-12-01,649
76456052635,2019-12-01,875
76484021279,2019-12-01,782
76522188303,2019-12-01,609
76532109056,2019-12-01,537
76532849545,2019-12-01,475
76581239484,2019-12-01,940
76581408227,2019-12-01,559
76581756248,2019-12-01,704
76584541712,2019-12-01,1
76646649086,2019-12-01,955
76688542881,2019-12-01,898
76711985235,2019-12-01,541
76728605054,2019-12-01,719
76738946548,2019-12-01,12
76739708638,2019-12-01,424
76759826065,2019-12-01,875
76769762760,2019-12-01,919
76775866052,2019-12-01,940
76795926287,2019-12-01,934
76798976707,2019-12-01,732
76805517927,2019-12-01,681
76812063078,2019-12-01,875
76841770844,2019-12-01,1
76844542109,2019-12-01,622
76852847292,2019-12-01,683
76859678408,2019-12-01,1
76862096693,2019-12-01,1
76873131806,2019-12-01,952
76932495300,2019-12-01,704
76949826236,2019-12-01,878
76975768201,2019-12-01,949
77016067679,2019-12-01,641
77017034207,2019-12-01,1
77017121770,2019-12-01,161
77020656465,2019-12-01,779
77081187991,2019-12-01,777
77093869246,2019-12-01,635
77100958793,2019-12-01,402
77159783870,2019-12-01,660
77216004374,2019-12-01,875
77230983122,2019-12-01,761
77302402359,2019-12-01,784
77317158601,2019-12-01,799
77337518462,2019-12-01,545
77360247865,2019-12-01,606
77373307542,2019-12-01,656
77454720989,2019-12-01,253
77458070506,2019-12-01,937
77482898838,2019-12-01,881
77518370324,2019-12-01,898
77534928418,2019-12-01,688
77541794387,2019-12-01,540
77631525053,2019-12-01,840
77641002650,2019-12-01,901
77745640738,2019-12-01,505
77798187919,2019-12-01,772
77833240089,2019-12-01,952
77840629202,2019-12-01,625
77850570204,2019-12-01,556
77893199858,2019-12-01,919
78011053094,2019-12-01,586
78022679077,2019-12-01,758
78025871415,2019-12-01,910
78027736280,2019-12-01,696
78052952583,2019-12-01,878
78068420350,2019-12-01,713
78077037139,2019-12-01,1
78077284907,2019-12-01,777
78079653895,2019-12-01,539
78081084097,2019-12-01,907
78098014667,2019-12-01,681
78116270978,2019-12-01,925
78138507969,2019-12-01,503
78138668066,2019-12-01,952
78146276506,2019-12-01,634
78164996874,2019-12-01,232
78176243272,2019-12-01,639
78247515196,2019-12-01,806
78262058010,2019-12-01,931
78262231339,2019-12-01,629
78274311949,2019-12-01,772
78280079736,2019-12-01,916
78298381478,2019-12-01,910
78310077068,2019-12-01,907
78311532420,2019-12-01,827
78320564885,2019-12-01,910
78330218009,2019-12-01,901
78345608023,2019-12-01,637
78353241454,2019-12-01,495
78365162591,2019-12-01,806
78375955927,2019-12-01,496
78433305977,2019-12-01,910
78454426015,2019-12-01,910
78538384784,2019-12-01,490
78539963425,2019-12-01,662
78546008229,2019-12-01,784
78549613938,2019-12-01,784
78554474392,2019-12-01,614
78559179861,2019-12-01,859
78565158149,2019-12-01,522
78624870854,2019-12-01,700
78670535046,2019-12-01,955
78678252650,2019-12-01,898
78743871303,2019-12-01,696
78747846305,2019-12-01,931
78750129123,2019-12-01,26
78759941544,2019-12-01,961
78769064273,2019-12-01,1
78773697793,2019-12-01,546
78796131209,2019-12-01,472
78819133236,2019-12-01,539
78835922123,2019-12-01,875
78873405607,2019-12-01,765
78927326280,2019-12-01,887
79008800564,2019-12-01,599
79018867696,2019-12-01,681
79033939326,2019-12-01,1
79041975204,2019-12-01,730
79050520571,2019-12-01,538
79060903683,2019-12-01,792
79094286048,2019-12-01,454
79105391729,2019-12-01,916
79128544471,2019-12-01,940
79136269600,2019-12-01,913
79139889011,2019-12-01,597
79170329701,2019-12-01,428
79183075564,2019-12-01,749
79201547740,2019-12-01,794
79225311710,2019-12-01,949
79226286272,2019-12-01,1
79271939972,2019-12-01,958
79278627977,2019-12-01,895
79297786139,2019-12-01,861
79357635785,2019-12-01,934
79358744254,2019-12-01,829
79409958951,2019-12-01,713
79418615026,2019-12-01,482
79419719374,2019-12-01,779
79440526126,2019-12-01,609
79449238684,2019-12-01,475
79478036136,2019-12-01,1
79505308081,2019-12-01,671
79518940166,2019-12-01,488
79554056100,2019-12-01,832
79587290025,2019-12-01,919
79595214060,2019-12-01,940
79595443231,2019-12-01,949
79598470441,2019-12-01,543
79634028462,2019-12-01,116
79697896973,2019-12-01,546
79701320877,2019-12-01,690
79724498200,2019-12-01,925
79736687227,2019-12-01,777
79759841075,2019-12-01,554
79766817281,2019-12-01,717
79769505863,2019-12-01,1
79773213206,2019-12-01,639
79788586634,2019-12-01,683
79872818104,2019-12-01,931
79890210648,2019-12-01,835
79900536751,2019-12-01,1
79919462978,2019-12-01,479
79939089805,2019-12-01,816
79940901001,2019-12-01,476
80000967354,2019-12-01,745
80041028736,2019-12-01,559
80068310788,2019-12-01,557
80072491556,2019-12-01,907
80084701062,2019-12-01,864
80084971786,2019-12-01,937
80098652765,2019-12-01,937
80102241453,2019-12-01,931
80103210010,2019-12-01,913
80132691694,2019-12-01,454
80134688209,2019-12-01,669
80136667282,2019-12-01,904
80139411463,2019-12-01,787
80140890030,2019-12-01,545
80150289239,2019-12-01,754
80172610767,2019-12-01,656
80183533306,2019-12-01,925
80203963549,2019-12-01,848
80214131417,2019-12-01,934
80224377583,2019-12-01,904
80229046492,2019-12-01,624
80239237267,2019-12-01,717
80240677510,2019-12-01,952
80246832587,2019-12-01,684
80375582793,2019-12-01,730
80402113706,2019-12-01,931
80409311964,2019-12-01,565
80421375103,2019-12-01,758
80436598504,2019-12-01,554
80481262991,2019-12-01,719
80494808203,2019-12-01,1
80496202296,2019-12-01,916
80536001918,2019-12-01,799
80541498577,2019-12-01,887
80543371040,2019-12-01,625
80543736508,2019-12-01,937
80578167921,2019-12-01,931
80589477989,2019-12-01,934
80640617517,2019-12-01,606
80648876129,2019-12-01,931
80671102195,2019-12-01,922
80704815475,2019-12-01,487
80711625457,2019-12-01,859
80711868766,2019-12-01,433
80723080388,2019-12-01,715
80731147723,2019-12-01,559
80738407564,2019-12-01,864
80748906702,2019-12-01,789
80760891982,2019-12-01,864
80775125741,2019-12-01,723
80785869114,2019-12-01,560
80789624596,2019-12-01,679
80798134762,2019-12-01,692
80811332144,2019-12-01,922
80829245664,2019-12-01,943
80859667364,2019-12-01,727
80863714478,2019-12-01,856
80875089491,2019-12-01,837
80912339316,2019-12-01,856
81003408375,2019-12-01,398
81034435277,2019-12-01,609
81034478701,2019-12-01,377
81043369214,2019-12-01,574
81080064161,2019-12-01,864
81089001798,2019-12-01,898
81118025803,2019-12-01,692
81128698840,2019-12-01,730
81140607503,2019-12-01,568
81141505049,2019-12-01,768
81153312471,2019-12-01,549
81158091062,2019-12-01,955
81162232715,2019-12-01,464
81164484391,2019-12-01,549
81190134543,2019-12-01,455
81220349979,2019-12-01,547
81256698172,2019-12-01,875
81258105420,2019-12-01,901
81340620447,2019-12-01,946
81388462174,2019-12-01,700
81389217460,2019-12-01,892
81424178919,2019-12-01,477
81455407090,2019-12-01,913
81461528791,2019-12-01,946
81485629081,2019-12-01,835
81504555287,2019-12-01,390
81521676269,2019-12-01,931
81559212737,2019-12-01,940
81563889519,2019-12-01,913
81568118490,2019-12-01,934
81568250507,2019-12-01,240
81595616563,2019-12-01,559
81606163676,2019-12-01,639
81614754699,2019-12-01,910
81619468690,2019-12-01,875
81628621004,2019-12-01,816
81657114830,2019-12-01,870
81679915641,2019-12-01,624
81711846390,2019-12-01,895
81713604902,2019-12-01,887
81723916742,2019-12-01,943
81742658766,2019-12-01,504
81835002733,2019-12-01,552
81852834606,2019-12-01,916
81894906980,2019-12-01,594
81932421415,2019-12-01,843
81945275602,2019-12-01,848
81978897368,2019-12-01,789
81981261092,2019-12-01,952
82002413874,2019-12-01,940
82037995689,2019-12-01,538
82048383159,2019-12-01,581
82129572100,2019-12-01,961
82157422294,2019-12-01,651
82168626642,2019-12-01,410
82239093931,2019-12-01,634
82250171838,2019-12-01,889
82259422750,2019-12-01,856
82279837334,2019-12-01,887
82283167951,2019-12-01,611
82316196386,2019-12-01,946
82323295415,2019-12-01,824
82389937161,2019-12-01,552
82393333061,2019-12-01,736
82401553433,2019-12-01,851
82403872051,2019-12-01,779
82411176570,2019-12-01,1
82422415327,2019-12-01,777
82432997189,2019-12-01,853
82467841862,2019-12-01,611
82481560169,2019-12-01,937
82500922820,2019-12-01,81
82516081422,2019-12-01,539
82521894538,2019-12-01,895
82546078966,2019-12-01,943
82551806155,2019-12-01,655
82565534265,2019-12-01,485
82575354484,2019-12-01,608
